adresse;name;signatur
0x004d8ab0;MenuView_CrusadeMissionIntro_Prepare;void MenuView_CrusadeMissionIntro_Prepare(void)
0x004d8ae0;RenderPlayerAvatars;void RenderPlayerAvatars(int imageID, int x, int y)
0x004d8bb0;MenuItemRenderFunction_CrusadeMissionIntro_Main;void MenuItemRenderFunction_CrusadeMissionIntro_Main(int param_1, ...)
0x004d8c10;MenuItemActionHandler_CrusadeMissionIntro_Main;void MenuItemActionHandler_CrusadeMissionIntro_Main(int param_1, ...)
0x004d8cb0;MenuView_CrusadeMap_Prepare;void MenuView_CrusadeMap_Prepare(void)
0x004d8df0;MenuItemRenderFunction_General_CrusadeMapAndEndscreen;void MenuItemRenderFunction_General_CrusadeMapAndEndscreen(int param_1, ...)
0x004d8ec0;MenuItemActionHandler_CrusadeMap_Main;void MenuItemActionHandler_CrusadeMap_Main(int param_1, ...)
0x004d91d0;MenuView_CrusadeEndscreen_DoInitial;void MenuView_CrusadeEndscreen_DoInitial(void)
0x004d9230;MenuItemActionHandler_CrusadeEndscreen_Main;void MenuItemActionHandler_CrusadeEndscreen_Main(int param_1, ...)
0x004d9270;SetActiveCreditsSequenceIndex;void SetActiveCreditsSequenceIndex(undefined4 param_1)
0x004d9290;Skirmish_SortAIOpponentOrder;void Skirmish_SortAIOpponentOrder(int reverseOrder)
0x004d9400;Skirmish_PrepareLeaderboardView;void Skirmish_PrepareLeaderboardView(void)
0x004d9700;MenuView_RankingGames_Prepare;void MenuView_RankingGames_Prepare(void)
0x004d9730;MenuItemActionHandler_RankingGames_Main;void MenuItemActionHandler_RankingGames_Main(int param_1, ...)
0x004d99f0;MenuItemRenderFunction_RankingGames_Main;void MenuItemRenderFunction_RankingGames_Main(int param_1, ...)
0x004d9b30;MenuItemActionHandler_RankingGames_Scrollbar;void MenuItemActionHandler_RankingGames_Scrollbar(int param_1, int param_2, int * minValue, int * maxValue, int * currentValue)
0x004d9c10;MenuItemRenderFunction_RankingGames_Scrollbar;void MenuItemRenderFunction_RankingGames_Scrollbar(int param_1, int thumbYPos, int param_3, int thumbHeight, BOOLEnum isDragged)
0x004d9cc0;MenuModalRenderFunctionMenuModal_DeleteGameRecord;void MenuModalRenderFunctionMenuModal_DeleteGameRecord(int x, int y, int width, int height)
0x004d9d60;MenuItemActionHandler_DeleteGameRecord_Main;void MenuItemActionHandler_DeleteGameRecord_Main(int param_1, ...)
0x004d9d90;TacticalPowersFill;void TacticalPowersFill(void)
0x004d9db0;MenuModalRenderFunction_TacticalPowerBar;void MenuModalRenderFunction_TacticalPowerBar(int x, int y, int width, int height)
0x004d9ec0;MenuItemRenderFunction_TacticalPowerBar_Main;void MenuItemRenderFunction_TacticalPowerBar_Main(int param_1, ...)
0x004da050;MenuItemActionHandler_TacticalPowerBar_Main;void MenuItemActionHandler_TacticalPowerBar_Main(int param_1, ...)
0x004da180;StopCreditsPlaybackAndSounds;void StopCreditsPlaybackAndSounds(void)
0x004da200;EndCreditsSegmentAndAdvanceToNext;void EndCreditsSegmentAndAdvanceToNext(void)
0x004da300;resetCredits;void resetCredits(void)
0x004da360;ColorEntireScreen;void ColorEntireScreen(ushort color)
0x004da570;RenderGfxHelperUnk;void RenderGfxHelperUnk(int loadedGfxIndex, int xPosInMenuRect, int yPosInMenuRect)
0x004da640;RenderMenuGfxHelper;void RenderMenuGfxHelper(int gfxIndex, int x, int y, int blendStrength)
0x004da670;DrawLoadedMenuStringHelper;void DrawLoadedMenuStringHelper(int loadedMenuStringIndex, int xPos, int yPos, int maxWidth, uint color, int fontSize, BOOLEnum isSingleLine)
0x004da6e0;DrawLoadedMenuStringHelperWithBlending;void DrawLoadedMenuStringHelperWithBlending(int loadedMenuStringIndex, int xPos, int yPos, int maxWidth, uint color, int fontSize, BOOLEnum isSingleLine, int blendStrength)
0x004da750;StoreStringInMenuStringArray;void StoreStringInMenuStringArray(char * textToStore)
0x004da7a0;AppendCreditsSoundEntry;void AppendCreditsSoundEntry(undefined4 param_1, undefined4 param_2)
0x004da7e0;AppendCreditsCommand;void AppendCreditsCommand(undefined4 param_1)
0x004da810;AppendCreditsListTerminator;void AppendCreditsListTerminator(void)
0x004da840;AppendCreditsPauseCommand;void AppendCreditsPauseCommand(void)
0x004da870;AppendCreditsSegmentEndCommand;void AppendCreditsSegmentEndCommand(void)
0x004da8a0;AppendCreditsClearImageCommand;void AppendCreditsClearImageCommand(void)
0x004da8d0;AppendCreditsImageTransitionCommand;void AppendCreditsImageTransitionCommand(int param_1, int param_2, undefined4 param_3, undefined4 param_4, undefined4 param_5)
0x004da9a0;AppendCreditsImageEndCommand;void AppendCreditsImageEndCommand(int param_1, int param_2)
0x004da9f0;AppendCreditsShowImageCommand;void AppendCreditsShowImageCommand(int param_1, int param_2, undefined4 param_3, undefined4 param_4, undefined4 param_5, undefined4 param_6, undefined4 param_7, undefined4 param_8)
0x004daa80;AppendCreditsBinkVideoCommand;void AppendCreditsBinkVideoCommand(undefined4 param_1, char * param_2, undefined4 param_3, undefined4 param_4, undefined4 param_5, undefined4 param_6)
0x004dab00;AppendCreditsFixedImageCommand;void AppendCreditsFixedImageCommand(int param_1, undefined4 param_2, undefined4 param_3)
0x004dab80;AppendCreditsBinkVideoWithAudioCommand;void AppendCreditsBinkVideoWithAudioCommand(char * param_1, undefined4 param_2, int param_3, undefined4 param_4)
0x004dabf0;AppendCreditsSoundStreamCommand;void AppendCreditsSoundStreamCommand(undefined4 param_1, undefined4 param_2)
0x004dac30;AppendCreditsTextCommand;void AppendCreditsTextCommand(int param_1, int param_2, undefined4 param_3, undefined4 param_4, undefined4 param_5, undefined4 param_6, undefined4 param_7, undefined4 param_8)
0x004dacf0;AppendCreditsTextEndCommand;void AppendCreditsTextEndCommand(int param_1, int param_2)
0x004dad40;InsertElementIntoAnArrayAt_ec0348;void InsertElementIntoAnArrayAt_ec0348(int state, undefined4 xSpace, undefined4 param_3, undefined4 ySpace, undefined4 someX, undefined4 someY, undefined4 param_7, int param_8, undefined4 param_9)
0x004dae00;InsertElementIntoArrayAt_ec0348_3;void InsertElementIntoArrayAt_ec0348_3(int param_1, undefined4 param_2, undefined4 param_3, undefined4 param_4, undefined4 param_5, undefined4 param_6, undefined4 param_7, undefined4 param_8)
0x004dae90;InsertElementIntoArrayAt_ec0348_2;void InsertElementIntoArrayAt_ec0348_2(int param_1, undefined4 xSpace, undefined4 param_3, undefined4 param_4, undefined4 ySpace, undefined4 someX, int param_7, undefined4 someY, undefined4 param_9)
0x004daf50;LoadScoresFileToMemory;void LoadScoresFileToMemory(char * filename)
0x004dafb0;RenderTextPageProgressBar;void RenderTextPageProgressBar(void)
0x004db0d0;DisplayFullScreenTextPage;void DisplayFullScreenTextPage(int param_1)
0x004db180;BuildIntroLogoSequence;void BuildIntroLogoSequence(undefined4 param_1, undefined4 param_2)
0x004db210;PrepareHistoryBook;int PrepareHistoryBook(void)
0x004db300;TrimStoredMenuString;void TrimStoredMenuString(int storedMenuStringIndex, undefined4 param_2, undefined4 param_3, int allowedWidth, undefined4 param_5, int fontSize)
0x004db390;RenderScrollingCreditsTextFrame;void RenderScrollingCreditsTextFrame(float param_1)
0x004db490;RenderHistoryBookEdgeUnk;void RenderHistoryBookEdgeUnk(void)
0x004db4f0;MenuView_HistoricMissionPicture_Prepare;void MenuView_HistoricMissionPicture_Prepare(void)
0x004db5c0;MenuView_General_DoInitial_BlackBorderAndGfx;void MenuView_General_DoInitial_BlackBorderAndGfx(void)
0x004db600;MenuView_HistoricMissionPicture_DoEveryFrame;void MenuView_HistoricMissionPicture_DoEveryFrame(void)
0x004db7b0;MenuView_HistoricMissionIntro_Prepare;void MenuView_HistoricMissionIntro_Prepare(void)
0x004db8b0;MenuView_HistoricMissionIntro_DoEveryFrame;void MenuView_HistoricMissionIntro_DoEveryFrame(void)
0x004dbaf0;MenuView_HistoricCampaignIntro_Prepare;void MenuView_HistoricCampaignIntro_Prepare(void)
0x004dbbc0;MenuView_HistoricCampaignIntro_DoEveryFrame;void MenuView_HistoricCampaignIntro_DoEveryFrame(void)
0x004dbe30;MenuView_HistoricCampaignOutro_Prepare;void MenuView_HistoricCampaignOutro_Prepare(void)
0x004dbf00;MenuView_HistoricCampaignOutro_DoEveryFrame;void MenuView_HistoricCampaignOutro_DoEveryFrame(void)
0x004dc140;FindCampaignMapHotspotAtMouse;undefined4 FindCampaignMapHotspotAtMouse(void)
0x004dc1c0;BuildExtremeDemoIntroScript;void BuildExtremeDemoIntroScript(void)
0x004dc500;MenuView_MissionFinishedTransition_DoEveryFrame;void MenuView_MissionFinishedTransition_DoEveryFrame(void)
0x004dc9e0;MenuView_GameLost_DoEveryFrame;void MenuView_GameLost_DoEveryFrame(void)
0x004dcc70;MenuView_Unknown26_CampaignRelatedUnk_Prepare;void MenuView_Unknown26_CampaignRelatedUnk_Prepare(void)
0x004dcc90;MenuView_CampaignUnk_Prepare;void MenuView_CampaignUnk_Prepare(void)
0x004dd0c0;MenuView_CampaignUnk_DoInitial;void MenuView_CampaignUnk_DoInitial(void)
0x004dd100;MenuView_ScenarioDescription_Prepare;void MenuView_ScenarioDescription_Prepare(void)
0x004dd300;MenuView_ScenarioDescription_DoInitial;void MenuView_ScenarioDescription_DoInitial(void)
0x004dd350;MenuView_ScenarioDescription_DoEveryFrame;void MenuView_ScenarioDescription_DoEveryFrame(void)
0x004dd750;MenuView_General_DoInitial_CrusadeAndRankMenu;void MenuView_General_DoInitial_CrusadeAndRankMenu(void)
0x004dd7b0;MenuView_CrusadeMissionIntro_DoEveryFrame;void MenuView_CrusadeMissionIntro_DoEveryFrame(void)
0x004de300;MenuView_CrusadeMap_DoEveryFrame;void MenuView_CrusadeMap_DoEveryFrame(void)
0x004df2e0;MenuView_CrusadeEndscreen_Prepare;void MenuView_CrusadeEndscreen_Prepare(void)
0x004dfb90;MenuView_RankingGames_DoEveryFrame;void MenuView_RankingGames_DoEveryFrame(void)
0x004e0a50;ProcessCreditsScriptCommands;void ProcessCreditsScriptCommands(void)
0x004e12c0;RenderActiveCreditsElements;void RenderActiveCreditsElements(void)
0x004e1810;WriteMissionToScoresFile;void WriteMissionToScoresFile(char * param_1, int param_2)
0x004e1a20;MenuView_UnusedExtremeAd_Prepare;void MenuView_UnusedExtremeAd_Prepare(void)
0x004e1a50;MenuView_UnusedExtremeAd_DoInitial;void MenuView_UnusedExtremeAd_DoInitial(void)
0x004e1aa0;MenuView_UnusedExtremeAd_DoEveryFrame;void MenuView_UnusedExtremeAd_DoEveryFrame(void)
0x004e1b30;MenuView_MissionFinishedTransition_Prepare;void MenuView_MissionFinishedTransition_Prepare(void)
0x004e1e30;MenuView_Unknown26_CampaignRelatedUnk_DoInitial;void MenuView_Unknown26_CampaignRelatedUnk_DoInitial(void)
0x004e1e70;MenuView_Unknown26_CampaignRelatedUnk_DoEveryFrame;void MenuView_Unknown26_CampaignRelatedUnk_DoEveryFrame(void)
0x004e1f50;MenuView_CrusadeEndscreen_DoEveryFrame;void MenuView_CrusadeEndscreen_DoEveryFrame(void)
0x004e1fa0;constructViewportRenderState;ViewportRenderState * constructViewportRenderState(ViewportRenderState * this)
0x004e2050;setTileSystemMemoryLookupArrays;void setTileSystemMemoryLookupArrays(ViewportRenderState * this)
0x004e25a0;tweakValidTilesToExcludeMapBorders;void tweakValidTilesToExcludeMapBorders(ViewportRenderState * this)
0x004e2600;resetBatchedRender;void resetBatchedRender(ViewportRenderState * this)
0x004e2630;renderAssassinClimbingOverlay;void renderAssassinClimbingOverlay(ViewportRenderState * this, int param_1)
0x004e26d0;scheduleUnitForBatchedRendering;void scheduleUnitForBatchedRendering(ViewportRenderState * this, undefined4 unitIDOrStatus, undefined4 drawX, undefined4 drawY, undefined4 imageID, undefined4 blendStrength, undefined4 gmID, int param_7)
0x004e2ad0;renderGmOverlayBuilding2;void renderGmOverlayBuilding2(ViewportRenderState * this, int param_1, int param_2, int param_3)
0x004e3870;renderBuildingAnimation;void renderBuildingAnimation(ViewportRenderState * this, int param_1, int param_2, int param_3, undefined4 param_4, int param_5)
0x004e3980;renderGmOverlayBuilding;void renderGmOverlayBuilding(ViewportRenderState * this, int tileIndex, int xUnk, int yUnk, int param_4)
0x004e5a90;updateWaterAnimationFrames;void updateWaterAnimationFrames(ViewportRenderState * this)
0x004e5b80;assignRandomTiles;void assignRandomTiles(ViewportRenderState * this)
0x004e5c00;setViewportBasedOnMapSize;void setViewportBasedOnMapSize(ViewportRenderState * this)
0x004e5d80;setupMouseTileXY2;undefined setupMouseTileXY2(void)
0x004e5dd0;setupMouseTileXY;undefined setupMouseTileXY(void)
0x004e5e20;focusOnTile;void focusOnTile(ViewportRenderState * this, int tile)
0x004e5ed0;computeMouseTileFromScreenPosition;void computeMouseTileFromScreenPosition(ViewportRenderState * this, int param_1, int param_2)
0x004e6340;clearAllFloatingLayerElements;void clearAllFloatingLayerElements(ViewportRenderState * this)
0x004e63a0;createFloatingLayerElement;void createFloatingLayerElement(ViewportRenderState * this, GmID gmID, int imageID, int imageX, int imageY, int tile, int variation)
0x004e64d0;renderDebugDataMousePointing;void renderDebugDataMousePointing(ViewportRenderState * this, int x, int y, int width, int height)
0x004e66f0;setupViewport;undefined setupViewport(void)
0x004e7770;resetupViewport;void resetupViewport(ViewportRenderState * this, int zoomUnk)
0x004e7800;resetupViewportThunk;void resetupViewportThunk(ViewportRenderState * this)
0x004e7810;renderUnits;void renderUnits(ViewportRenderState * this)
0x004e8430;updateBuildingPreviewPosition;void updateBuildingPreviewPosition(ViewportRenderState * this, int mouseXScreenSpace, int mouseYScreenSpace)
0x004e8c50;saveFocusTileAndCenterPreview;void saveFocusTileAndCenterPreview(ViewportRenderState * this)
0x004e8c90;restoreFocusTile;void restoreFocusTile(ViewportRenderState * this)
0x004e8ca0;focusOnCoordinate;void focusOnCoordinate(ViewportRenderState * this, int x, int y)
0x004e8cc0;createFloatingTextElement;void createFloatingTextElement(ViewportRenderState * this, int param_1, int param_2, int param_3, int param_4, int param_5)
0x004e8cf0;renderMap;void renderMap(ViewportRenderState * this)
0x004eca30;shouldNotBeBuildingGranary;BOOLEnum shouldNotBeBuildingGranary(AICState * this, int playerID, MappersEnum param_2)
0x004eca60;shouldNotBeBuildingArmoury;BOOLEnum shouldNotBeBuildingArmoury(AICState * this, PlayerID playerID, MappersEnum param_2)
0x004eca90;shouldNotBuildKillingPits;BOOLEnum shouldNotBuildKillingPits(AICState * this, int playerID, MappersEnum commandBuildingType)
0x004ecab0;mapperIsWoodCuttersHutWhileNoWoodAvailable;BOOLEnum mapperIsWoodCuttersHutWhileNoWoodAvailable(AICState * this, undefined4 playerID, MappersEnum param_2)
0x004ecad0;setAvailableAIV;void setAvailableAIV(AIVState * this)
0x004ecbc0;hostChecksLobbyAIVAvailability;void hostChecksLobbyAIVAvailability(AIVState * this)
0x004ecdb0;setAIVFilePresenceByFileHashArray;void setAIVFilePresenceByFileHashArray(AIVState * this, int param_1)
0x004ece60;syncAIPlayerNamesAndBuildIntervals;void syncAIPlayerNamesAndBuildIntervals(AIVState * this)
0x004ecef0;setupAIVMetadata;int setupAIVMetadata(AIVState * this, int playerID)
0x004ecf70;setKeepOffsetAndOrientation;void setKeepOffsetAndOrientation(AIVState * this, int aiID, int keepX, int keepY)
0x004ecfe0;convertAIVBuildingTypeToCommandBuildingType;MappersEnum convertAIVBuildingTypeToCommandBuildingType(AIVState * this, AIVBuildingType2 param_1)
0x004ed0b0;rotateAIV;void rotateAIV(AIVState * this, int orientation)
0x004ed240;aiPlaceFlag;void aiPlaceFlag(AIVState * this, PlayerID playerID)
0x004ed300;aiPlaceBrazier;void aiPlaceBrazier(AIVState * this, PlayerID playerID)
0x004ed3b0;incrementStructureHeatMapTile;void incrementStructureHeatMapTile(AIVState * this, int x, int y)
0x004ed410;aiPlaceAIVBuilding;BOOLEnum aiPlaceAIVBuilding(AIVState * this, PlayerID playerID, int step, int isPausing)
0x004edc90;clearTheHeatmaps;void clearTheHeatmaps(AIVState * this)
0x004edcb0;resetCountdownInHeatMap;void resetCountdownInHeatMap(AIVState * this, int x, int y)
0x004edd00;ComputeLargestSeparateArea;int ComputeLargestSeparateArea(void)
0x004eddf0;findSuitableFarmLocationAndPlaceFarm;int findSuitableFarmLocationAndPlaceFarm(AIVState * this, PlayerID playerID, MappersEnum commandBuildingType)
0x004ee140;findAppropriateWoodCutterGridLocation;void findAppropriateWoodCutterGridLocation(AIVState * this, int playerID)
0x004ee430;findAppropriateGridLocationForResourceTypeBuilding;void findAppropriateGridLocationForResourceTypeBuilding(AIVState * this, int playerID, AIGridComputationResourceType resourceTypeNumber)
0x004ee830;recomputeAIAvailableGridTiles;void recomputeAIAvailableGridTiles(AIVState * this, int playerID)
0x004eebd0;findSuitableGridLocationFittingCriteria;void findSuitableGridLocationFittingCriteria(AIVState * this, uint gridX, uint gridY)
0x004eee10;findAppropriateGridLocationForBuilding;undefined findAppropriateGridLocationForBuilding(void)
0x004ef090;wipeAIVsAndHeatMaps;void wipeAIVsAndHeatMaps(AIVState * this)
0x004ef0d0;applyAIV;void applyAIV(AIVState * this, int playerIDUnk, int playerID2Unk)
0x004ef8c0;computeAIVPlacementFit;int computeAIVPlacementFit(AIVState * this, int playerID)
0x004efa60;aiPlaceFarm;BOOLEnum aiPlaceFarm(AIVState * this, int playerID, MappersEnum buildingType)
0x004efab0;aiPlaceWoodcuttershut;void aiPlaceWoodcuttershut(AIVState * this, int playerID)
0x004efb90;findSpotNearEngineersGuild;BOOLEnum findSpotNearEngineersGuild(AIVState * this, int param_1)
0x004efc30;aiPlaceAdditionalOxtether;void aiPlaceAdditionalOxtether(AIVState * this, PlayerID playerID)
0x004efd90;aiPlacePitchrig;void aiPlacePitchrig(AIVState * this, int playerID)
0x004efe30;aiPlaceIronMine;void aiPlaceIronMine(AIVState * this, int playerID)
0x004efed0;aiPlaceQuarryAndOxtether;void aiPlaceQuarryAndOxtether(AIVState * this, int playerID)
0x004f0060;executeDefaultCastleAIV;BOOLEnum executeDefaultCastleAIV(AIVState * this, PlayerID playerID, int param_2)
0x004f0e80;recomputeHeatmaps;void recomputeHeatmaps(AIVState * this, int initialize)
0x004f13e0;Constructor_AIVState;AIVState * Constructor_AIVState(AIVState * this)
0x004f13f0;selectBestAIVwithRandomStart;void selectBestAIVwithRandomStart(AIVState * this, int playerID)
0x004f14f0;tryPlaceAIVAndReturnFitPercentage;int tryPlaceAIVAndReturnFitPercentage(AIVState * this, int playerID, int castleID)
